id_run,id_pred,id_trans,importance,importance_rel,trans_label,pred_name
0,2,45,1906.73587784344,0.151174885076594,open_forest→closed_forest,biosubregion
0,2,53,951.18462012736,0.01627493823587,shrubland→closed_forest,biosubregion
0,2,18,943.37570556991,0.0462107449678158,arable→grassland,biosubregion
0,2,42,885.754193116158,0.0309034171263686,open_forest→grassland,biosubregion
0,2,26,389.299632953616,0.113067029912571,perm_crops→grassland,biosubregion
0,2,5,5846.00180426015,0.0797349434944144,alp_past→open_forest,biosubregion
0,2,37,21854.1123070394,0.590433773936737,closed_forest→open_forest,biosubregion
0,2,13,0,0,grassland→open_forest,biosubregion
0,2,54,1893.35566280716,0.0347973832574929,shrubland→open_forest,biosubregion
0,2,6,12219.5314581403,0.255974090701063,alp_past→shrubland,biosubregion
0,2,75,4060.79427645864,0.0717719048071509,static→shrubland,biosubregion
0,2,23,1761.25637060586,0.0181186960271725,arable→urban,biosubregion
0,2,15,1494.58811980494,0.0144281088592036,grassland→urban,biosubregion
0,21,10,6690.43116564708,0.0821003380954691,grassland→arable,distance_to_lakes_mean_100m
0,21,45,3299.46549087598,0.261596963792129,open_forest→closed_forest,distance_to_lakes_mean_100m
0,21,53,3768.32291845345,0.0644766761918751,shrubland→closed_forest,distance_to_lakes_mean_100m
0,21,18,7688.14582029852,0.376599634355186,arable→grassland,distance_to_lakes_mean_100m
0,21,42,1953.56130944006,0.0681585483836868,open_forest→grassland,distance_to_lakes_mean_100m
0,21,26,932.948463522399,0.270962782655751,perm_crops→grassland,distance_to_lakes_mean_100m
0,21,5,6844.29702935898,0.0933509183143319,alp_past→open_forest,distance_to_lakes_mean_100m
0,21,37,18824.7116964445,0.508588288283969,closed_forest→open_forest,distance_to_lakes_mean_100m
0,21,13,11265.0545229467,0.342060620446732,grassland→open_forest,distance_to_lakes_mean_100m
0,21,54,3259.27838873377,0.0599012438410442,shrubland→open_forest,distance_to_lakes_mean_100m
0,21,6,9841.17921133546,0.206152495181773,alp_past→shrubland,distance_to_lakes_mean_100m
0,21,75,14494.5596651486,0.25618194020305,static→shrubland,distance_to_lakes_mean_100m
0,21,23,15598.8201273745,0.160470834903617,arable→urban,distance_to_lakes_mean_100m
0,21,15,10118.5913504276,0.0976805151674957,grassland→urban,distance_to_lakes_mean_100m
0,22,10,6217.73483411018,0.0762997360602915,grassland→arable,distance_to_rivers_mean_100m
0,22,45,2570.62551324979,0.203811141887165,open_forest→closed_forest,distance_to_rivers_mean_100m
0,22,53,1944.85866370494,0.0332768780734243,shrubland→closed_forest,distance_to_rivers_mean_100m
0,22,18,6211.25520746214,0.304254952324274,arable→grassland,distance_to_rivers_mean_100m
0,22,42,1506.46567592687,0.0525596576697433,open_forest→grassland,distance_to_rivers_mean_100m
0,22,26,619.080912300614,0.179804022670978,perm_crops→grassland,distance_to_rivers_mean_100m
0,22,5,3755.61692876863,0.0512237104312578,alp_past→open_forest,distance_to_rivers_mean_100m
0,22,37,16406.8779515623,0.443265538831337,closed_forest→open_forest,distance_to_rivers_mean_100m
0,22,13,11606.7254349397,0.352435373973835,grassland→open_forest,distance_to_rivers_mean_100m
0,22,54,1533.03918545345,0.0281752409929608,shrubland→open_forest,distance_to_rivers_mean_100m
0,22,6,4534.65552642678,0.0949917211634479,alp_past→shrubland,distance_to_rivers_mean_100m
0,22,75,12583.7358862865,0.222409369365177,static→shrubland,distance_to_rivers_mean_100m
0,22,23,4128.81363054916,0.0424746336611022,arable→urban,distance_to_rivers_mean_100m
0,22,15,3959.16409496104,0.0382200619666396,grassland→urban,distance_to_rivers_mean_100m
0,23,10,1184.01784880457,0.0145294471000695,grassland→arable,distance_to_roads_mean_100m
0,23,45,1752.99896077272,0.138985907546847,open_forest→closed_forest,distance_to_roads_mean_100m
0,23,53,3201.28504667514,0.0547745572285181,shrubland→closed_forest,distance_to_roads_mean_100m
0,23,18,1259.00309994945,0.0616715809215229,arable→grassland,distance_to_roads_mean_100m
0,23,42,2116.09477924871,0.073829240832595,open_forest→grassland,distance_to_roads_mean_100m
0,23,26,96.1785488086245,0.0279338122478736,perm_crops→grassland,distance_to_roads_mean_100m
0,23,5,3395.46400270973,0.0463115030508688,alp_past→open_forest,distance_to_roads_mean_100m
0,23,37,4805.33632148299,0.129826040036162,closed_forest→open_forest,distance_to_roads_mean_100m
0,23,13,2378.79382549595,0.0722314916635803,grassland→open_forest,distance_to_roads_mean_100m
0,23,54,2583.14257510176,0.0474747581557361,shrubland→open_forest,distance_to_roads_mean_100m
0,23,6,5928.39765187586,0.124187756580659,alp_past→shrubland,distance_to_roads_mean_100m
0,23,75,12287.2752879053,0.217169620587594,static→shrubland,distance_to_roads_mean_100m
0,23,23,40427.0429104877,0.415887950213979,arable→urban,distance_to_roads_mean_100m
0,23,15,60167.5712157298,0.580831772841692,grassland→urban,distance_to_roads_mean_100m
0,3,10,15130.2878288282,0.185668414407551,grassland→arable,elevation_mean_100m
0,3,45,6030.26834690118,0.478107710101347,open_forest→closed_forest,elevation_mean_100m
0,3,53,29305.4433643751,0.501421354632638,shrubland→closed_forest,elevation_mean_100m
0,3,18,8931.89199416768,0.437523863064938,arable→grassland,elevation_mean_100m
0,3,42,13703.6619065538,0.478112306267597,open_forest→grassland,elevation_mean_100m
0,3,26,1120.34445751512,0.325389518939871,perm_crops→grassland,elevation_mean_100m
0,3,5,18475.0409270722,0.251985270224104,alp_past→open_forest,elevation_mean_100m
0,3,37,37013.6555050473,1,closed_forest→open_forest,elevation_mean_100m
0,3,13,12419.8104821661,0.377124502212289,grassland→open_forest,elevation_mean_100m
0,3,54,18825.6507475746,0.34599066461914,shrubland→open_forest,elevation_mean_100m
0,3,6,29555.6630178884,0.619130446366754,alp_past→shrubland,elevation_mean_100m
0,3,75,51538.9848281772,0.910918126138372,static→shrubland,elevation_mean_100m
0,3,23,9563.62932702307,0.0983845938528956,arable→urban,elevation_mean_100m
0,3,15,10996.8826133839,0.106159160075816,grassland→urban,elevation_mean_100m
0,18,10,483.437660085717,0.00593241218068508,grassland→arable,fte_sec1
0,18,45,43.2266136860797,0.00342720689959136,open_forest→closed_forest,fte_sec1
0,18,53,0,0,shrubland→closed_forest,fte_sec1
0,18,18,2231.03687508652,0.10928612581361,arable→grassland,fte_sec1
0,18,42,60.8257891078556,0.00212217424139711,open_forest→grassland,fte_sec1
0,18,26,179.780739231862,0.052214984294257,perm_crops→grassland,fte_sec1
0,18,5,3.06430817243195,4.17947936314836e-05,alp_past→open_forest,fte_sec1
0,18,37,37.2665388563499,0.00100683216363939,closed_forest→open_forest,fte_sec1
0,18,13,759.872267390283,0.0230733352168273,grassland→open_forest,fte_sec1
0,18,54,0,0,shrubland→open_forest,fte_sec1
0,18,6,0,0,alp_past→shrubland,fte_sec1
0,18,75,0,0,static→shrubland,fte_sec1
0,18,23,528.907584051723,0.00544106803633748,arable→urban,fte_sec1
0,18,15,2176.94458482823,0.0210152837655733,grassland→urban,fte_sec1
0,19,10,341.554784440346,0.00419132378562709,grassland→arable,fte_sec2
0,19,45,29.6451022954534,0.00235040153420086,open_forest→closed_forest,fte_sec2
0,19,53,0,0,shrubland→closed_forest,fte_sec2
0,19,18,245.643972850444,0.0120327361784406,arable→grassland,fte_sec2
0,19,42,62.0284656059395,0.00216413488214509,open_forest→grassland,fte_sec2
0,19,26,118.741911033093,0.0344870482019033,perm_crops→grassland,fte_sec2
0,19,5,0,0,alp_past→open_forest,fte_sec2
0,19,37,89.4290176780279,0.0024161087700682,closed_forest→open_forest,fte_sec2
0,19,13,574.96813842762,0.0174587666457391,grassland→open_forest,fte_sec2
0,19,54,0,0,shrubland→open_forest,fte_sec2
0,19,6,0,0,alp_past→shrubland,fte_sec2
0,19,75,9.00729496228331,0.000159198095887464,static→shrubland,fte_sec2
0,19,23,2442.63785723117,0.0251283195213716,arable→urban,fte_sec2
0,19,15,2921.47138706497,0.0282026242836208,grassland→urban,fte_sec2
0,20,10,495.510050864773,0.00608055620011245,grassland→arable,fte_sec3
0,20,45,57.6976518647289,0.00457453808427048,open_forest→closed_forest,fte_sec3
0,20,53,5.19585161146163,8.8901946341354e-05,shrubland→closed_forest,fte_sec3
0,20,18,407.7670703864,0.0199742477834065,arable→grassland,fte_sec3
0,20,42,90.8686383464853,0.00317035070943018,open_forest→grassland,fte_sec3
0,20,26,161.27397113942,0.046839933499533,perm_crops→grassland,fte_sec3
0,20,5,0,0,alp_past→open_forest,fte_sec3
0,20,37,128.635772940756,0.00347535986882504,closed_forest→open_forest,fte_sec3
0,20,13,782.960872519617,0.0237744150544528,grassland→open_forest,fte_sec3
0,20,54,2.39164223253557,4.39552340931851e-05,shrubland→open_forest,fte_sec3
0,20,6,1.24977177176183,2.61801521569368e-05,alp_past→shrubland,fte_sec3
0,20,75,118.876651111656,0.00210106769920373,static→shrubland,fte_sec3
0,20,23,4664.01845592529,0.0479804837492016,arable→urban,fte_sec3
0,20,15,4955.35321153492,0.0478368418860181,grassland→urban,fte_sec3
0,60,10,3823.45299606296,0.0469187674003284,grassland→arable,"id_lulc_10_dist_[100,500)"
0,60,45,3081.65117913459,0.244327632508142,open_forest→closed_forest,"id_lulc_10_dist_[100,500)"
0,60,53,13044.6162335035,0.223195706720396,shrubland→closed_forest,"id_lulc_10_dist_[100,500)"
0,60,18,4279.31336144971,0.209619833557039,arable→grassland,"id_lulc_10_dist_[100,500)"
0,60,42,1224.73270048442,0.0427301680370486,open_forest→grassland,"id_lulc_10_dist_[100,500)"
0,60,26,649.873142035937,0.188747226480711,perm_crops→grassland,"id_lulc_10_dist_[100,500)"
0,60,5,5805.06641674202,0.0791766164668206,alp_past→open_forest,"id_lulc_10_dist_[100,500)"
0,60,37,10218.3392197308,0.276069441947917,closed_forest→open_forest,"id_lulc_10_dist_[100,500)"
0,60,13,6361.99109051226,0.193180300660273,grassland→open_forest,"id_lulc_10_dist_[100,500)"
0,60,54,7237.99098258257,0.133024740772572,shrubland→open_forest,"id_lulc_10_dist_[100,500)"
0,60,6,8356.38384329265,0.175049081314074,alp_past→shrubland,"id_lulc_10_dist_[100,500)"
0,60,75,35976.4254867539,0.635859984413854,static→shrubland,"id_lulc_10_dist_[100,500)"
0,60,23,21313.6398896105,0.219261300533793,arable→urban,"id_lulc_10_dist_[100,500)"
0,60,15,23159.3967646509,0.223570824099338,grassland→urban,"id_lulc_10_dist_[100,500)"
0,50,10,5212.947856226,0.0639696860895529,grassland→arable,"id_lulc_10_dist_[500,1e+03]"
0,50,45,3145.09020098366,0.249357373097202,open_forest→closed_forest,"id_lulc_10_dist_[500,1e+03]"
0,50,53,6364.48705567566,0.108897506900655,shrubland→closed_forest,"id_lulc_10_dist_[500,1e+03]"
0,50,18,6323.71786796866,0.30976387447733,arable→grassland,"id_lulc_10_dist_[500,1e+03]"
0,50,42,1590.78695716198,0.0555015751304676,open_forest→grassland,"id_lulc_10_dist_[500,1e+03]"
